Danceability,Energy,Key,Loudness,Mode,Speechness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Genre
0.772,0.452,2.0,-8.287,1.0,0.124,0.0339,0.0,0.136,0.398,81.98,deepchill-out
0.777,0.666,8.0,-10.329,1.0,0.0585,0.0286,0.0659,0.0883,0.581,123.0,deepchill-out
0.822,0.704,3.0,-8.242,0.0,0.0374,0.00864,0.627,0.0633,0.255,125.999,deepchill-out
0.642,0.541,5.0,-8.301,0.0,0.102,0.112,0.0325,0.0953,0.138,119.935,deepchill-out
0.78,0.585,2.0,-8.766,0.0,0.0389,0.11,0.314,0.083,0.707,90.024,deepchill-out
0.752,0.627,1.0,-8.242,1.0,0.0308,0.0165,0.000113,0.123,0.686,122.003,deepchill-out
0.612,0.761,11.0,-6.783,0.0,0.307,0.0935,0.355,0.146,0.46,124.928,deepchill-out
0.732,0.734,0.0,-6.423,1.0,0.107,0.00719,1.49e-05,0.34,0.643,123.033,deepchill-out
0.855,0.739,0.0,-9.56,0.0,0.133,0.0203,0.579,0.254,0.476,125.005,deepchill-out
0.908,0.443,6.0,-9.546,1.0,0.0875,0.0433,0.599,0.0533,0.529,122.994,deepchill-out
0.665,0.677,6.0,-5.062,1.0,0.0284,0.2,0.00881,0.102,0.231,121.972,deepchill-out
0.483,0.737,6.0,-6.689,1.0,0.0326,0.000308,0.357,0.0854,0.141,123.915,deepchill-out
0.486,0.652,11.0,-7.226,0.0,0.052,0.408,6.63e-05,0.077,0.391,113.055,deepchill-out
0.762,0.896,8.0,-3.974,0.0,0.0612,0.0143,0.0,0.163,0.818,125.014,deepchill-out
0.787,0.73,10.0,-7.177,1.0,0.0334,0.0422,0.0318,0.0635,0.398,120.013,deepchill-out
0.683,0.648,10.0,-4.087,1.0,0.0287,0.149,0.141,0.108,0.386,125.981,deepchill-out
0.555,0.731,7.0,-6.094,1.0,0.0338,0.0655,0.0437,0.079,0.109,124.966,deepchill-out
0.678,0.723,11.0,-8.42,1.0,0.042,0.0619,0.721,0.0736,0.375,119.995,deepchill-out
0.621,0.616,6.0,-7.211,0.0,0.15,0.0765,0.0,0.131,0.512,122.93,deepchill-out
0.698,0.476,0.0,-7.459,1.0,0.0417,0.185,0.238,0.0542,0.181,124.986,deepchill-out
0.802,0.608,11.0,-4.626,1.0,0.0435,0.000784,0.368,0.0841,0.145,117.958,deepchill-out
0.743,0.609,0.0,-6.139,0.0,0.0458,0.0349,0.000398,0.0297,0.945,120.009,deepchill-out
0.84,0.762,1.0,-8.671,1.0,0.049,0.259,0.493,0.0658,0.793,124.031,deepchill-out
0.787,0.793,11.0,-7.162,0.0,0.0628,0.0255,0.335,0.173,0.789,121.996,deepchill-out
0.882,0.887,1.0,-4.91,1.0,0.116,0.0112,0.635,0.0345,0.657,124.81,deepchill-out
0.712,0.651,11.0,-8.005,0.0,0.0305,0.023,0.175,0.158,0.423,125.051,deepchill-out
0.863,0.552,1.0,-9.241,0.0,0.0466,0.0726,0.0122,0.109,0.363,118.003,deepchill-out
0.786,0.646,9.0,-7.06,0.0,0.0393,0.086,0.0173,0.095,0.315,120.978,deepchill-out
0.768,0.253,9.0,-15.153,1.0,0.0558,0.0107,0.499,0.0975,0.758,124.004,deepchill-out
0.668,0.842,0.0,-7.576,1.0,0.0464,0.0584,0.681,0.0862,0.655,123.009,deepchill-out
0.793,0.652,11.0,-5.678,1.0,0.0446,0.00177,0.154,0.0252,0.788,120.02,deepchill-out
0.926,0.912,8.0,-6.029,1.0,0.18,0.0175,0.652,0.207,0.873,122.009,deepchill-out
0.719,0.637,0.0,-6.817,1.0,0.0286,0.086,0.000778,0.112,0.142,125.001,deepchill-out
0.656,0.594,5.0,-6.043,1.0,0.0307,0.716,0.0802,0.376,0.57,127.992,deepchill-out
0.859,0.397,2.0,-8.537,0.0,0.0411,0.00237,0.781,0.336,0.528,119.981,deepchill-out
0.572,0.71,4.0,-9.457,0.0,0.0779,0.00498,0.000327,0.109,0.128,119.944,deepchill-out
0.831,0.665,6.0,-9.195,1.0,0.0475,0.0322,0.529,0.0426,0.755,120.012,deepchill-out
0.688,0.88,4.0,-4.453,1.0,0.0438,0.0256,0.405,0.122,0.665,125.059,deepchill-out
0.746,0.854,2.0,-3.398,0.0,0.0277,0.0126,2.15e-05,0.0878,0.795,124.983,deepchill-out
0.75,0.825,9.0,-5.754,0.0,0.19,0.0602,0.121,0.216,0.593,121.007,deepchill-out
0.835,0.899,5.0,-6.123,0.0,0.0298,0.0731,0.000282,0.12,0.71,121.994,deepchill-out
0.779,0.456,1.0,-6.751,0.0,0.0563,0.0851,5.3e-05,0.151,0.734,123.992,deepchill-out
0.733,0.668,5.0,-7.973,1.0,0.0341,0.0181,0.0807,0.0667,0.743,123.997,deepchill-out
0.692,0.873,7.0,-5.559,1.0,0.0341,0.0347,7.51e-05,0.118,0.518,124.02,deepchill-out
0.943,0.719,5.0,-3.39,1.0,0.0504,0.000858,0.0126,0.0774,0.648,120.004,deepchill-out
0.839,0.644,2.0,-5.159,0.0,0.0429,0.161,0.762,0.086,0.102,104.98,deepchill-out
0.805,0.662,2.0,-4.852,0.0,0.0377,0.253,0.000633,0.323,0.498,113.973,deepchill-out
0.818,0.8,7.0,-6.794,1.0,0.0403,0.167,0.00178,0.139,0.816,125.026,deepchill-out
0.788,0.625,11.0,-5.544,0.0,0.0377,0.0281,0.0,0.242,0.581,114.025,deepchill-out
0.639,0.726,6.0,-5.254,1.0,0.0657,0.222,0.0,0.108,0.279,117.874,deepchill-out
0.663,0.855,5.0,-6.017,0.0,0.0399,0.00225,8.21e-05,0.0943,0.367,121.958,deepchill-out
0.699,0.738,7.0,-6.25,1.0,0.069,0.0585,0.00054,0.0524,0.638,112.949,deepchill-out
0.736,0.872,9.0,-4.128,0.0,0.0508,0.0142,0.0,0.114,0.537,119.983,deepchill-out
0.717,0.854,2.0,-3.994,0.0,0.057,0.0133,0.0108,0.248,0.466,119.985,deepchill-out
0.555,0.91,11.0,-4.285,1.0,0.045,0.0424,0.223,0.142,0.466,122.993,deepchill-out
0.768,0.559,8.0,-6.754,1.0,0.0429,0.147,0.0836,0.119,0.281,123.981,deepchill-out
0.655,0.811,8.0,-5.131,1.0,0.0545,0.0744,0.0,0.137,0.313,113.935,deepchill-out
0.796,0.632,0.0,-8.55,0.0,0.0629,0.00207,0.0396,0.0389,0.641,123.994,deepchill-out
0.735,0.782,11.0,-6.976,0.0,0.0532,0.0565,0.00128,0.603,0.735,122.015,deepchill-out
0.917,0.548,3.0,-9.428,0.0,0.0444,0.00496,0.00386,0.0815,0.598,122.0,deepchill-out
0.645,0.926,8.0,-5.678,0.0,0.0273,0.00503,0.663,0.228,0.58,123.001,deepchill-out
0.614,0.615,4.0,-7.819,1.0,0.0312,0.266,0.000243,0.0887,0.585,125.976,deepchill-out
0.666,0.65,2.0,-6.839,0.0,0.0378,0.000734,0.00069,0.104,0.755,124.042,deepchill-out
0.759,0.934,9.0,-3.049,0.0,0.0486,0.0323,0.0957,0.0404,0.464,120.0,deepchill-out
0.774,0.558,2.0,-7.45,1.0,0.0481,0.00299,0.0488,0.102,0.498,124.987,deepchill-out
0.64,0.533,0.0,-6.596,1.0,0.0706,0.119,0.0,0.0864,0.515,99.968,deepchill-out
0.81,0.574,5.0,-7.886,0.0,0.145,0.0652,0.0208,0.0669,0.53,119.976,deepchill-out
0.862,0.511,1.0,-8.038,0.0,0.0484,0.014,0.0437,0.0637,0.883,124.984,deepchill-out
0.778,0.788,10.0,-7.388,1.0,0.0325,0.0364,0.195,0.0733,0.304,120.0,deepchill-out
0.665,0.726,0.0,-5.903,1.0,0.0353,0.135,1.1e-05,0.0938,0.393,101.992,deepchill-out
0.803,0.833,9.0,-5.083,0.0,0.06,0.043,0.576,0.0601,0.703,121.989,deepchill-out
0.7,0.799,9.0,-5.853,0.0,0.0401,0.0553,0.0,0.0821,0.685,124.013,deepchill-out
0.779,0.801,10.0,-5.216,0.0,0.0345,0.0437,0.000384,0.0945,0.256,117.98,deepchill-out
0.771,0.783,11.0,-3.03,0.0,0.077,0.0621,1.02e-05,0.0289,0.54,123.977,deepchill-out
0.841,0.834,5.0,-4.326,0.0,0.0472,0.0115,0.000246,0.0344,0.939,122.994,deepchill-out
0.787,0.615,9.0,-8.997,0.0,0.136,0.0268,0.42,0.0656,0.667,120.001,deepchill-out
0.656,0.736,10.0,-4.986,1.0,0.0346,0.0866,0.000173,0.417,0.406,122.063,deepchill-out
0.652,0.95,9.0,-3.184,0.0,0.0429,0.0763,0.0395,0.205,0.299,123.947,deepchill-out
0.842,0.506,11.0,-9.171,0.0,0.0762,0.00677,0.874,0.0935,0.186,120.012,deepchill-out
0.747,0.708,5.0,-7.295,0.0,0.0547,0.0616,0.00639,0.143,0.918,122.994,deepchill-out
0.839,0.624,9.0,-6.521,0.0,0.0698,0.0393,0.00345,0.0389,0.736,104.989,deepchill-out
0.801,0.666,2.0,-7.879,0.0,0.0531,0.0131,0.0503,0.0746,0.587,110.002,deepchill-out
0.807,0.59,5.0,-7.918,0.0,0.0483,0.0107,0.00033,0.0697,0.506,122.015,deepchill-out
0.756,0.904,8.0,-7.462,1.0,0.0344,0.0293,0.00481,0.0531,0.936,121.023,deepchill-out
0.892,0.498,11.0,-6.667,1.0,0.0495,0.0694,0.082,0.0824,0.521,119.996,deepchill-out
0.714,0.78,7.0,-6.201,1.0,0.0602,0.00953,0.00303,0.191,0.136,124.988,deepchill-out
0.757,0.857,5.0,-4.184,0.0,0.0417,0.014,0.00069,0.0909,0.359,124.996,deepchill-out
0.912,0.766,8.0,-6.267,1.0,0.0823,0.0166,0.815,0.614,0.295,126.011,deepchill-out
0.645,0.854,8.0,-3.519,0.0,0.0984,0.151,6.18e-05,0.691,0.395,123.016,deepchill-out
0.78,0.417,2.0,-11.365,1.0,0.0363,0.113,0.00227,0.37,0.283,120.042,deepchill-out
0.905,0.503,4.0,-7.645,0.0,0.0543,0.0188,0.784,0.048,0.613,123.997,deepchill-out
0.78,0.907,5.0,-7.739,1.0,0.0369,0.00192,0.072,0.312,0.618,120.993,deepchill-out
0.801,0.574,6.0,-8.326,0.0,0.0813,0.00618,0.000617,0.548,0.502,120.01,deepchill-out
0.745,0.704,8.0,-7.306,0.0,0.042,0.0516,0.000683,0.153,0.393,124.02,deepchill-out
0.771,0.891,1.0,-4.811,0.0,0.0881,0.0378,0.00891,0.682,0.544,121.01,deepchill-out
0.697,0.657,7.0,-5.779,0.0,0.0418,0.187,0.000153,0.162,0.418,101.965,deepchill-out
0.825,0.729,6.0,-7.29,1.0,0.0456,0.0455,0.00162,0.131,0.326,119.998,deepchill-out
0.734,0.763,10.0,-5.212,0.0,0.0461,0.0183,0.9,0.371,0.414,120.024,deepchill-out
0.718,0.944,1.0,-5.041,1.0,0.0386,0.00518,0.477,0.114,0.354,125.004,deepchill-out
0.665,0.767,11.0,-6.242,0.0,0.0385,0.0128,0.156,0.379,0.29,118.022,deepchill-out
0.708,0.793,5.0,-5.426,0.0,0.0341,0.0138,0.00227,0.118,0.735,122.014,deepchill-out
0.673,0.628,5.0,-8.461,0.0,0.0381,0.155,0.916,0.0906,0.498,121.985,deepchill-out
0.737,0.816,9.0,-9.08,1.0,0.0494,0.151,0.888,0.0946,0.69,121.995,deepchill-out
0.593,0.682,7.0,-8.037,0.0,0.0333,0.0232,0.395,0.111,0.076,123.021,deepchill-out
0.815,0.665,11.0,-7.51,0.0,0.0695,0.0451,0.105,0.0635,0.387,117.968,deepchill-out
0.81,0.901,0.0,-4.411,1.0,0.0532,0.0597,0.384,0.207,0.521,124.0,deepchill-out
0.642,0.676,6.0,-8.812,1.0,0.0366,0.01,0.873,0.127,0.177,118.009,deepchill-out
0.659,0.416,8.0,-9.939,1.0,0.0311,0.00206,0.85,0.0844,0.0379,122.992,deepchill-out
0.694,0.849,5.0,-8.094,0.0,0.0347,0.0372,0.661,0.32,0.114,122.019,deepchill-out
0.611,0.571,2.0,-9.441,1.0,0.0317,0.0195,0.815,0.0988,0.039,123.0,deepchill-out
0.672,0.714,7.0,-9.673,0.0,0.0375,0.0703,0.935,0.144,0.261,120.002,deepchill-out
0.677,0.703,9.0,-7.843,1.0,0.0363,0.000966,0.93,0.0791,0.244,122.997,deepchill-out
0.66,0.933,9.0,-4.784,0.0,0.0341,0.0342,0.812,0.193,0.568,123.013,deepchill-out
0.793,0.763,6.0,-8.4,0.0,0.0624,0.0051,0.765,0.4,0.808,115.972,deepchill-out
0.814,0.888,6.0,-5.485,1.0,0.195,0.128,0.000365,0.0715,0.598,123.03,deepchill-out
0.64,0.979,1.0,-5.477,1.0,0.0364,0.00522,0.922,0.0658,0.594,125.006,deepchill-out
0.693,0.805,8.0,-7.335,0.0,0.0507,0.00799,0.854,0.0669,0.0461,123.991,deepchill-out
0.625,0.576,8.0,-5.812,1.0,0.036,0.217,2.85e-06,0.0897,0.297,121.915,deepchill-out
0.756,0.517,1.0,-8.923,1.0,0.0355,0.000429,0.697,0.12,0.333,123.005,deepchill-out
0.792,0.418,9.0,-10.386,0.0,0.0811,0.029,0.895,0.0947,0.237,121.997,deepchill-out
0.767,0.633,2.0,-10.67,1.0,0.0464,0.013,0.934,0.0906,0.131,113.998,deepchill-out
0.639,0.809,1.0,-7.282,1.0,0.036,0.347,0.149,0.117,0.0772,123.995,deepchill-out
0.697,0.766,2.0,-8.647,0.0,0.0417,0.00219,0.893,0.107,0.298,122.013,deepchill-out
0.683,0.675,7.0,-9.771,1.0,0.0408,0.529,0.855,0.0874,0.167,117.01,deepchill-out
0.809,0.655,5.0,-6.159,0.0,0.0745,6.82e-05,0.915,0.0709,0.6,124.006,deepchill-out
0.765,0.736,1.0,-7.721,1.0,0.0736,0.0268,0.227,0.0691,0.32,122.997,deepchill-out
0.629,0.767,9.0,-7.97,0.0,0.0349,0.0999,0.933,0.0528,0.192,123.986,deepchill-out
0.548,0.58,10.0,-10.046,1.0,0.0312,0.414,0.391,0.108,0.0473,121.964,deepchill-out
0.645,0.848,7.0,-6.913,1.0,0.0351,0.00254,0.956,0.0868,0.0383,122.011,deepchill-out
0.709,0.868,8.0,-6.597,1.0,0.0546,0.00104,0.928,0.0497,0.441,122.023,deepchill-out
0.683,0.668,2.0,-7.494,1.0,0.0437,0.000173,0.904,0.0357,0.795,124.996,deepchill-out
0.635,0.711,7.0,-9.092,1.0,0.111,0.517,0.201,0.0894,0.126,120.007,deepchill-out
0.737,0.836,7.0,-9.856,1.0,0.0442,0.00141,0.915,0.108,0.22,120.032,deepchill-out
0.877,0.708,7.0,-7.176,0.0,0.0692,0.000538,0.0313,0.0623,0.54,118.055,deepchill-out
0.79,0.773,2.0,-6.414,0.0,0.0581,0.0363,0.9,0.178,0.33,122.01,deepchill-out
0.733,0.359,7.0,-16.953,1.0,0.073,0.203,0.897,0.151,0.192,118.016,deepchill-out
0.797,0.656,8.0,-8.227,0.0,0.0565,0.0208,0.168,0.0671,0.45,123.014,deepchill-out
0.578,0.883,10.0,-6.423,1.0,0.0298,0.0259,0.0706,0.118,0.255,122.987,deepchill-out
0.725,0.675,5.0,-8.69,0.0,0.0441,0.00378,0.444,0.0725,0.176,122.009,deepchill-out
0.768,0.55,0.0,-8.198,1.0,0.043,0.00304,0.803,0.0939,0.193,121.999,deepchill-out
0.78,0.832,2.0,-6.87,1.0,0.0363,0.000146,0.868,0.228,0.359,122.994,deepchill-out
0.776,0.859,6.0,-5.615,1.0,0.0684,0.211,0.398,0.339,0.387,124.052,deepchill-out
0.756,0.723,4.0,-8.14,0.0,0.0624,0.474,0.933,0.113,0.128,119.991,deepchill-out
0.762,0.824,9.0,-6.499,0.0,0.0364,0.0257,0.911,0.352,0.335,122.97,deepchill-out
0.744,0.874,4.0,-6.575,0.0,0.0362,0.00406,0.868,0.0756,0.308,122.007,deepchill-out
0.717,0.726,0.0,-8.611,1.0,0.0927,0.00795,0.863,0.0849,0.538,123.01,deepchill-out
0.766,0.664,5.0,-8.071,0.0,0.0464,0.00763,0.317,0.177,0.144,124.001,deepchill-out
0.678,0.643,10.0,-9.363,0.0,0.038,0.0596,0.838,0.0937,0.287,114.972,deepchill-out
0.689,0.456,2.0,-12.307,1.0,0.0339,0.000455,0.882,0.07,0.238,126.0,deepchill-out
0.804,0.689,1.0,-8.679,1.0,0.0561,0.0985,0.838,0.112,0.313,121.0,deepchill-out
0.686,0.524,0.0,-7.251,1.0,0.0343,0.649,0.0569,0.14,0.0951,124.938,deepchill-out
0.681,0.392,3.0,-6.538,1.0,0.0342,0.174,0.724,0.0747,0.302,127.956,deepchill-out
0.723,0.387,5.0,-12.039,0.0,0.279,0.0755,0.861,0.0818,0.133,111.98,deepchill-out
0.807,0.425,7.0,-8.452,1.0,0.0656,0.0169,0.891,0.0614,0.66,125.987,deepchill-out
0.651,0.879,1.0,-6.36,1.0,0.0331,0.0144,0.206,0.203,0.179,126.023,deepchill-out
0.822,0.704,3.0,-8.242,0.0,0.0374,0.00864,0.627,0.0633,0.255,125.999,deepchill-out
0.655,0.54,3.0,-10.11,1.0,0.031,0.0178,0.86,0.0899,0.375,124.041,deepchill-out
0.797,0.599,7.0,-7.443,1.0,0.0512,0.0293,0.927,0.0899,0.513,119.99,deepchill-out
0.836,0.575,0.0,-8.584,1.0,0.0693,0.000425,0.891,0.0877,0.896,126.012,deepchill-out
0.84,0.762,1.0,-8.671,1.0,0.049,0.259,0.493,0.0658,0.793,124.031,deepchill-out
0.756,0.591,2.0,-8.749,0.0,0.03,0.0276,0.391,0.0947,0.481,125.003,deepchill-out
0.811,0.51,9.0,-6.474,0.0,0.0424,0.0197,0.072,0.054,0.641,125.035,deepchill-out
0.694,0.898,7.0,-1.69,0.0,0.0376,0.00921,0.779,0.615,0.491,127.025,deepchill-out
0.78,0.516,0.0,-7.132,1.0,0.0391,0.0231,0.744,0.0936,0.542,123.999,deepchill-out
0.656,0.594,5.0,-6.043,1.0,0.0307,0.716,0.0802,0.376,0.57,127.992,deepchill-out
0.807,0.731,1.0,-6.871,0.0,0.0432,0.0154,0.0775,0.0974,0.555,121.018,deepchill-out
0.708,0.667,8.0,-7.934,1.0,0.0418,0.253,0.000692,0.0878,0.634,115.987,deepchill-out
0.792,0.7,7.0,-12.157,0.0,0.0453,0.0934,0.845,0.0981,0.683,121.01,deepchill-out
0.738,0.723,11.0,-8.757,0.0,0.0672,0.00315,0.00418,0.145,0.377,122.035,deepchill-out
0.792,0.47,9.0,-9.76,0.0,0.0705,0.00334,0.893,0.0752,0.133,118.986,deepchill-out
0.763,0.769,5.0,-6.324,1.0,0.0412,0.157,0.41,0.0841,0.538,121.036,deepchill-out
0.69,0.857,10.0,-5.613,1.0,0.0405,0.0557,0.11,0.0341,0.409,136.99,deepchill-out
0.43,0.436,8.0,-4.816,1.0,0.119,0.17,0.0,0.128,0.217,90.053,deepchill-out
0.708,0.898,11.0,-3.342,1.0,0.0587,0.00131,0.0339,0.376,0.499,125.051,deepchill-out
0.549,0.721,2.0,-7.639,1.0,0.0374,0.00517,0.906,0.105,0.132,125.986,deepchill-out
0.706,0.577,0.0,-6.226,0.0,0.0299,0.39,0.692,0.407,0.366,96.056,deepchill-out
0.529,0.601,8.0,-5.847,0.0,0.116,0.0455,0.564,0.0959,0.458,119.857,deepchill-out
0.735,0.759,1.0,-6.914,0.0,0.0449,0.0242,0.185,0.0966,0.77,109.982,deepchill-out
0.834,0.819,0.0,-7.989,0.0,0.0841,0.00212,0.00306,0.279,0.513,119.99,deepchill-out
0.484,0.48,9.0,-9.146,0.0,0.358,0.133,9.58e-05,0.0909,0.459,112.004,deepchill-out
0.511,0.678,4.0,-6.858,0.0,0.869,0.241,0.0,0.0948,0.405,212.137,deepchill-out
0.584,0.896,5.0,-6.913,1.0,0.0326,0.209,0.931,0.0675,0.745,119.98,deepchill-out
0.831,0.494,7.0,-7.847,1.0,0.0806,0.303,0.000686,0.0864,0.614,116.962,deepchill-out
0.829,0.51,5.0,-9.334,0.0,0.0369,0.00821,0.0014,0.0829,0.45,119.993,deepchill-out
0.821,0.676,3.0,-6.366,0.0,0.0547,0.187,0.0001,0.0927,0.559,119.012,deepchill-out
0.76,0.886,9.0,-5.356,0.0,0.0258,0.0219,7.43e-06,0.623,0.78,123.002,deepchill-out
0.736,0.68,4.0,-7.036,0.0,0.0361,0.00101,0.897,0.0922,0.0802,120.995,deepchill-out
0.816,0.512,0.0,-11.276,0.0,0.0488,0.033,0.0752,0.0983,0.659,126.974,deepchill-out
0.851,0.275,9.0,-10.526,0.0,0.0386,0.0965,0.566,0.0679,0.047,124.997,deepchill-out
0.717,0.76,0.0,-5.846,0.0,0.0456,0.171,0.156,0.123,0.326,124.073,deepchill-out
0.822,0.437,4.0,-5.801,1.0,0.0427,0.00313,0.0579,0.0807,0.356,125.996,deepchill-out
0.811,0.696,2.0,-8.2,1.0,0.0583,0.0478,0.0251,0.176,0.558,114.998,deepchill-out
0.724,0.826,6.0,-7.822,0.0,0.0535,0.00552,0.646,0.0779,0.841,122.016,deepchill-out
0.555,0.731,7.0,-6.094,1.0,0.0338,0.0655,0.0437,0.079,0.109,124.966,deepchill-out
0.829,0.944,5.0,-1.853,0.0,0.0825,0.0224,0.117,0.435,0.422,127.985,deepchill-out
0.487,0.68,7.0,-8.497,0.0,0.0408,0.000599,0.0339,0.144,0.0752,94.46,deepchill-out
0.714,0.701,9.0,-5.577,0.0,0.0455,0.0547,0.00525,0.249,0.659,122.491,deepchill-out
0.787,0.876,11.0,-10.7,1.0,0.035,0.239,0.648,0.0592,0.462,124.012,deepchill-out
0.701,0.884,10.0,-7.338,0.0,0.0546,0.00537,0.0011,0.402,0.831,120.002,deepchill-out
0.63,0.942,2.0,-3.195,1.0,0.0485,0.00474,0.000744,0.326,0.543,101.996,deepchill-out
0.699,0.709,9.0,-10.328,0.0,0.0412,0.000493,0.699,0.139,0.3,129.965,deepchill-out
0.659,0.562,0.0,-9.2,1.0,0.0623,0.0116,0.866,0.111,0.374,128.004,deepchill-out
0.787,0.73,10.0,-7.177,1.0,0.0334,0.0422,0.0318,0.0635,0.398,120.013,deepchill-out
0.65,0.789,7.0,-3.649,1.0,0.147,0.412,0.0024,0.18,0.323,122.072,deepchill-out
0.812,0.488,3.0,-7.98,0.0,0.0324,0.296,0.104,0.0819,0.279,124.998,deepchill-out
0.698,0.889,4.0,-6.822,1.0,0.0345,0.0145,0.929,0.0626,0.471,121.999,deepchill-out
0.644,0.848,4.0,-4.952,0.0,0.0511,0.00416,0.0168,0.0629,0.283,99.989,deepchill-out
0.548,0.723,6.0,-6.002,1.0,0.0375,0.0969,1.28e-05,0.337,0.499,125.088,deepchill-out
0.77,0.866,4.0,-5.226,1.0,0.0406,0.0219,0.491,0.506,0.406,125.029,deepchill-out
0.638,0.847,6.0,-5.648,1.0,0.0338,0.00405,0.0419,0.4,0.333,123.042,deepchill-out
0.855,0.693,8.0,-5.662,0.0,0.0308,0.0165,0.0794,0.118,0.687,119.004,deepchill-out
0.68,0.654,10.0,-6.062,1.0,0.0508,0.193,0.000128,0.274,0.309,117.054,deepchill-out
0.65,0.621,2.0,-6.348,1.0,0.0438,0.22,0.00572,0.111,0.363,126.006,deepchill-out
0.69,0.478,11.0,-7.688,0.0,0.0334,0.00179,0.319,0.383,0.205,122.004,deepchill-out
0.679,0.729,9.0,-6.434,0.0,0.112,0.021,6.28e-06,0.197,0.624,122.014,deepchill-out
0.559,0.67,7.0,-4.985,1.0,0.0474,0.592,0.000184,0.171,0.438,78.957,deepchill-out
0.53,0.688,9.0,-7.482,0.0,0.169,0.0335,4.91e-05,0.0886,0.389,175.13,deepchill-out
0.348,0.536,5.0,-8.257,0.0,0.0454,0.0505,5.97e-05,0.121,0.0479,188.069,deepchill-out
0.758,0.51,1.0,-10.645,1.0,0.0393,0.165,0.0755,0.272,0.27,102.992,deepchill-out
0.502,0.437,0.0,-17.997,1.0,0.0482,0.318,0.106,0.0916,0.407,123.913,deepchill-out
0.708,0.735,10.0,-9.656,0.0,0.0604,0.0163,0.61,0.0993,0.72,122.959,deepchill-out
0.69,0.748,0.0,-7.029,0.0,0.0411,0.000489,0.486,0.112,0.308,122.006,deepchill-out
0.686,0.484,6.0,-11.554,0.0,0.0364,0.0133,0.747,0.127,0.172,110.009,deepchill-out
0.867,0.707,0.0,-8.286,1.0,0.0434,0.0293,0.621,0.0803,0.247,114.949,deepchill-out
0.724,0.53,3.0,-8.939,0.0,0.0382,0.00184,0.592,0.0793,0.549,125.995,deepchill-out
0.606,0.759,6.0,-5.083,0.0,0.033,0.0203,3.74e-05,0.156,0.25,123.98,deepchill-out
0.621,0.616,6.0,-7.211,0.0,0.15,0.0765,0.0,0.131,0.512,122.93,deepchill-out
0.75,0.663,4.0,-7.759,0.0,0.0313,0.114,0.00496,0.0993,0.426,125.979,deepchill-out
0.392,0.498,9.0,-7.63,0.0,0.117,0.665,0.000118,0.34,0.59,72.048,deepchill-out
0.466,0.454,5.0,-11.629,0.0,0.102,0.693,0.00966,0.109,0.229,170.071,deepchill-out
0.807,0.533,9.0,-8.789,1.0,0.0444,0.00721,0.00183,0.0503,0.178,121.998,deepchill-out
0.749,0.745,6.0,-7.367,0.0,0.0479,0.0041,0.395,0.0748,0.347,115.048,deepchill-out
0.825,0.576,9.0,-8.798,1.0,0.0397,0.173,0.00344,0.0826,0.327,123.019,deepchill-out
0.712,0.675,1.0,-7.221,0.0,0.0426,0.0706,0.00229,0.145,0.404,125.002,deepchill-out
0.444,0.753,9.0,-4.284,0.0,0.0581,0.0265,4.92e-05,0.0772,0.512,79.06,deepchill-out
0.628,0.617,8.0,-5.444,1.0,0.032,0.0852,0.0637,0.0793,0.49,126.001,deepchill-out
0.707,0.773,5.0,-5.075,0.0,0.0514,0.185,0.516,0.355,0.113,122.009,deepchill-out
0.579,0.549,5.0,-8.262,0.0,0.0909,0.104,0.0202,0.0964,0.155,119.74,deepchill-out
0.628,0.596,2.0,-10.79,1.0,0.0439,0.00152,0.0882,0.102,0.131,117.975,deepchill-out
0.797,0.673,4.0,-6.803,1.0,0.0322,0.000514,0.000117,0.118,0.466,122.989,deepchill-out
0.806,0.688,5.0,-6.969,0.0,0.0866,0.00379,0.735,0.0676,0.898,126.976,deepchill-out
0.597,0.663,7.0,-5.083,1.0,0.0269,0.394,0.000539,0.0792,0.22,123.968,deepchill-out
0.724,0.605,0.0,-6.133,1.0,0.0269,0.287,0.000117,0.132,0.44,125.977,deepchill-out
0.589,0.738,2.0,-6.79,0.0,0.0297,0.0078,0.125,0.0426,0.392,126.032,deepchill-out
0.739,0.486,0.0,-7.8,1.0,0.0375,0.22,0.218,0.317,0.263,123.988,deepchill-out
0.65,0.744,8.0,-7.267,0.0,0.0272,0.0567,0.0424,0.155,0.363,122.939,deepchill-out
0.404,0.537,9.0,-9.895,0.0,0.0507,0.44,0.649,0.387,0.0984,158.047,deepchill-out
0.487,0.81,3.0,-4.619,1.0,0.0383,0.0956,2.54e-06,0.245,0.428,116.982,deepchill-out
0.776,0.574,5.0,-9.882,0.0,0.0317,0.466,7.83e-05,0.131,0.412,121.03,deepchill-out
0.665,0.677,6.0,-5.062,1.0,0.0284,0.2,0.00881,0.102,0.231,121.972,deepchill-out
0.651,0.682,6.0,-10.324,0.0,0.0539,0.0984,0.0503,0.111,0.201,109.995,deepchill-out
0.718,0.826,0.0,-6.763,0.0,0.0364,0.048,0.361,0.146,0.546,105.01,deepchill-out
0.759,0.812,5.0,-6.972,0.0,0.0542,0.109,0.0117,0.327,0.753,116.009,deepchill-out
0.822,0.663,9.0,-7.005,1.0,0.0466,0.324,0.503,0.0824,0.586,103.981,deepchill-out
0.794,0.635,9.0,-9.697,1.0,0.039,0.0613,0.00308,0.0962,0.35,117.995,deepchill-out
